,ID,age,job,marital,education,default,balance,housing,loan,subscribed
12999,26580,37,technician,divorced,secondary,no,3068,yes,yes,yes
13000,22142,45,blue-collar,married,secondary,no,430,no,yes,no
13001,22114,43,technician,married,tertiary,no,1485,no,no,no
13002,414,48,admin.,married,secondary,no,182,yes,no,no
13003,8443,40,self-employed,married,secondary,yes,-754,yes,yes,yes
13004,15077,32,management,married,secondary,no,14611,yes,no,no
13005,43051,28,student,single,tertiary,no,1562,no,no,yes
13006,8617,30,blue-collar,married,secondary,yes,-18,no,no,no
13007,8979,46,services,married,secondary,no,198,no,yes,no
13008,19076,40,management,married,secondary,no,1251,yes,no,no
13009,14475,37,admin.,married,secondary,no,0,yes,no,no
13010,41537,53,entrepreneur,married,primary,no,27,yes,no,yes
13011,41372,33,technician,single,secondary,no,1429,yes,no,yes
13012,37557,40,services,divorced,secondary,no,131,yes,no,no
13013,26196,37,management,married,secondary,no,66,yes,no,no
13014,33997,29,management,single,tertiary,no,91,no,no,no
13015,29698,33,management,single,tertiary,no,191,no,yes,no
13016,27092,30,technician,married,secondary,no,455,yes,no,yes
13017,8101,30,self-employed,single,tertiary,no,578,yes,no,no
13018,26197,55,self-employed,married,secondary,no,12159,yes,no,no
13019,3529,58,blue-collar,married,secondary,no,288,yes,no,no
13020,23424,40,technician,married,secondary,yes,4,no,no,no
13021,32255,26,blue-collar,single,secondary,no,2669,yes,no,no
13022,18245,44,services,married,secondary,no,3536,no,no,no
13023,31636,34,admin.,single,secondary,no,266,yes,no,no
13024,33171,27,student,single,secondary,no,2784,yes,no,no
13025,5663,42,technician,married,secondary,no,-245,no,yes,no
13026,22427,51,management,married,tertiary,no,0,no,no,no
13027,27615,33,blue-collar,married,primary,no,1903,yes,no,no
13028,7293,44,services,married,secondary,no,361,yes,no,no
13029,43527,40,technician,married,tertiary,no,206,no,no,yes
13030,25326,49,blue-collar,married,primary,no,-14,yes,no,no
13031,22334,32,technician,single,secondary,no,-420,no,no,no
13032,36694,55,admin.,married,secondary,no,859,no,no,no
13033,39991,26,technician,single,secondary,no,1231,yes,no,yes
13034,7003,49,blue-collar,married,secondary,no,457,yes,yes,no
13035,13003,45,entrepreneur,married,secondary,no,4688,no,no,no
13036,4547,37,technician,single,tertiary,no,5122,yes,no,no
13037,680,41,admin.,married,secondary,no,0,yes,no,no
13038,37558,32,blue-collar,married,secondary,no,822,yes,no,no
13039,28793,33,services,divorced,secondary,no,1194,yes,no,no
13040,32177,27,blue-collar,single,secondary,no,484,yes,no,no
13041,13490,39,blue-collar,married,secondary,no,1045,yes,yes,no
13042,4691,36,blue-collar,single,secondary,no,3111,yes,no,no
13043,32082,39,blue-collar,married,primary,no,7685,yes,no,no
13044,36882,36,services,married,secondary,no,257,yes,no,no
13045,27589,31,technician,single,tertiary,no,967,no,no,no
13046,21892,33,technician,married,tertiary,yes,56,no,no,no
13047,22642,34,management,single,tertiary,no,0,no,no,no
13048,31694,40,admin.,single,unknown,no,355,yes,no,no
13049,28194,27,self-employed,married,secondary,yes,254,yes,yes,no
13050,6455,44,technician,divorced,secondary,no,-562,yes,no,no
13051,29322,57,retired,married,secondary,no,485,no,no,no
13052,19007,41,technician,married,tertiary,no,515,no,no,yes
13053,5779,31,management,married,tertiary,no,2229,yes,no,no
13054,27476,32,admin.,single,secondary,no,540,yes,no,no
13055,30821,50,blue-collar,married,primary,no,859,yes,yes,no
13056,14412,30,blue-collar,single,secondary,no,332,no,no,no
13057,32479,52,admin.,married,primary,no,208,yes,no,no
13058,22290,34,technician,married,secondary,no,22,no,no,no
13059,19296,58,technician,married,secondary,no,1191,no,no,no
13060,331,48,blue-collar,married,secondary,no,1,no,no,no
13061,16550,34,management,single,tertiary,no,3282,yes,no,no
13062,19981,35,self-employed,married,tertiary,no,1987,no,no,no
13063,44503,34,management,married,tertiary,no,573,no,no,no
13064,3147,57,retired,married,primary,no,3401,yes,no,no
13065,12521,45,technician,divorced,unknown,yes,-25,no,yes,no
13066,16887,27,blue-collar,single,secondary,no,137,no,yes,no
13067,43927,27,management,single,tertiary,no,1720,no,no,yes
13068,1205,28,blue-collar,married,secondary,no,134,yes,no,no
13069,40347,26,services,single,secondary,no,1347,no,no,yes
13070,25300,40,management,married,tertiary,no,132,yes,yes,no
13071,16178,29,services,married,secondary,no,1432,no,no,no
13072,35974,39,admin.,married,secondary,no,0,yes,no,no
13073,561,52,blue-collar,married,secondary,no,3165,no,no,no
13074,21560,57,retired,married,tertiary,no,31,no,no,no
13075,28208,28,admin.,married,secondary,no,629,yes,no,no
13076,15902,55,technician,married,primary,no,284,no,no,no
13077,36133,49,blue-collar,married,primary,no,6215,yes,no,no
13078,739,55,retired,married,secondary,no,143,yes,no,no
13079,4054,29,services,single,secondary,no,2099,yes,yes,no
13080,42600,27,services,single,secondary,no,302,no,no,no
13081,32510,35,admin.,divorced,secondary,no,-402,yes,no,no
13082,309,44,blue-collar,married,secondary,no,129,yes,yes,no
13083,14341,36,entrepreneur,married,tertiary,no,733,no,yes,no
13084,20403,59,admin.,divorced,secondary,no,636,no,no,no
13085,42357,33,management,married,tertiary,no,334,no,no,no
13086,5417,32,blue-collar,divorced,unknown,yes,-274,yes,yes,no
13087,10245,52,admin.,married,secondary,no,4233,no,no,no
13088,31047,31,management,married,tertiary,no,2603,yes,no,yes
13089,313,55,services,divorced,primary,no,96,yes,yes,no
13090,28763,54,blue-collar,married,secondary,no,285,yes,yes,no
13091,10199,36,management,married,tertiary,no,336,no,no,no
13092,41602,35,management,single,tertiary,no,805,no,no,no
13093,41799,33,management,married,tertiary,no,1297,yes,no,no
13094,5506,24,blue-collar,single,secondary,no,-286,yes,no,no
13095,44940,79,retired,divorced,primary,no,336,no,no,no
13096,33542,39,blue-collar,married,secondary,no,535,yes,no,no
13097,5501,30,management,single,tertiary,no,6,yes,no,no
13098,19808,33,technician,single,secondary,no,5833,yes,no,no
13099,20213,30,technician,single,secondary,no,54,no,no,no
13100,28628,31,admin.,single,secondary,no,0,no,no,no
13101,41045,29,unemployed,single,secondary,no,486,no,no,no
13102,18313,37,management,married,unknown,yes,62,yes,no,no
13103,8451,36,blue-collar,married,secondary,no,13,no,no,no
13104,6531,30,services,married,secondary,no,-932,no,no,no
13105,27003,44,unemployed,single,unknown,no,3938,yes,no,no
13106,31015,51,technician,married,tertiary,no,1347,yes,yes,yes
13107,41061,37,management,married,tertiary,no,332,yes,no,no
13108,33297,32,technician,single,tertiary,no,1454,yes,no,no
13109,42755,54,admin.,married,secondary,no,0,no,no,yes
13110,9563,59,retired,divorced,primary,no,40,no,no,no
13111,7298,45,admin.,married,primary,no,895,yes,no,no
13112,3785,32,blue-collar,married,secondary,no,23,yes,no,no
13113,37305,30,admin.,married,secondary,no,396,yes,no,yes
13114,30054,43,blue-collar,married,secondary,no,953,yes,no,yes
13115,12531,51,blue-collar,married,secondary,no,0,no,yes,no
13116,27760,57,technician,married,secondary,no,589,yes,no,no
13117,42888,35,technician,single,tertiary,no,144,yes,yes,no
13118,7492,56,technician,single,secondary,no,3499,yes,no,no
13119,776,46,services,married,secondary,no,89,yes,no,no
13120,26072,34,services,married,secondary,no,2048,yes,no,no
13121,7645,42,technician,married,secondary,no,-350,yes,yes,no
13122,3694,29,technician,single,tertiary,no,47,yes,no,no
13123,11545,55,housemaid,married,primary,no,1537,no,no,no
13124,6902,36,management,married,tertiary,no,771,yes,no,no
13125,40205,51,self-employed,married,unknown,no,2094,no,no,yes
13126,38852,43,blue-collar,married,primary,no,714,yes,no,no
13127,7091,35,blue-collar,married,secondary,no,0,yes,yes,yes
13128,12453,51,admin.,divorced,secondary,no,-20,no,no,no
13129,23856,36,self-employed,married,primary,no,0,no,no,no
13130,5981,28,technician,single,secondary,no,541,yes,no,no
13131,14544,43,entrepreneur,married,secondary,no,860,yes,yes,no
13132,1930,39,entrepreneur,married,tertiary,no,338,yes,no,no
13133,28384,30,admin.,single,secondary,no,60,no,no,no
13134,39607,57,self-employed,married,tertiary,no,350,no,no,no
13135,27244,39,blue-collar,married,secondary,no,1969,no,no,no
13136,45038,45,management,single,tertiary,no,2048,yes,no,yes
13137,31592,41,blue-collar,married,secondary,no,4910,yes,no,no
13138,10926,42,self-employed,married,tertiary,no,753,no,no,no
13139,15020,26,entrepreneur,married,secondary,no,-142,yes,no,no
13140,31838,27,student,single,secondary,no,2614,no,no,yes
13141,17171,58,technician,divorced,secondary,no,-147,yes,yes,no
13142,9868,37,blue-collar,married,primary,no,1021,no,no,no
13143,37571,49,services,married,tertiary,no,411,no,no,no
13144,40737,18,student,single,primary,no,1944,no,no,no
13145,10636,48,unknown,married,unknown,no,3940,no,no,no
13146,3305,57,entrepreneur,married,secondary,no,1037,yes,yes,no
13147,19222,46,admin.,married,secondary,no,660,no,no,yes
13148,36585,47,services,married,secondary,no,216,yes,no,no
13149,18861,50,management,married,tertiary,yes,37,no,no,no
13150,15807,44,housemaid,married,primary,no,1037,yes,no,no
13151,3270,55,services,married,secondary,no,697,yes,no,no
13152,26276,53,technician,married,unknown,no,9252,no,no,no
13153,44807,74,retired,divorced,primary,no,2308,no,no,no
13154,31274,26,management,single,secondary,no,651,no,yes,no
13155,9880,50,entrepreneur,married,tertiary,no,861,no,no,no
13156,23750,32,technician,married,secondary,no,1011,no,no,no
13157,19652,41,self-employed,married,tertiary,no,231,no,no,yes
13158,22363,46,blue-collar,married,primary,no,0,no,no,no
13159,41843,77,retired,married,tertiary,no,0,no,no,yes
13160,22262,52,management,married,tertiary,no,291,no,no,no
13161,3091,45,blue-collar,married,primary,no,532,yes,no,no
13162,23998,60,technician,single,secondary,no,0,no,no,no
13163,33794,51,management,married,tertiary,no,4917,no,no,yes
13164,43198,68,retired,married,secondary,no,1146,no,no,yes
13165,26755,31,blue-collar,single,primary,no,2369,yes,yes,no
13166,42269,71,retired,married,primary,no,2600,no,no,yes
13167,11414,49,blue-collar,divorced,secondary,no,848,yes,no,no
13168,12152,33,admin.,married,secondary,no,-111,yes,yes,no
13169,32796,52,blue-collar,married,primary,no,940,yes,no,no
13170,23175,33,technician,single,secondary,no,151,yes,no,no
13171,9546,31,management,single,tertiary,no,2296,yes,no,no
13172,22908,34,technician,married,secondary,no,1035,no,no,yes
13173,19088,30,management,single,tertiary,no,1041,no,no,no
13174,24955,36,management,married,tertiary,no,0,yes,no,no
13175,23527,43,management,married,tertiary,no,2696,yes,no,no
13176,27940,27,technician,single,secondary,no,1187,no,no,no
13177,15763,31,blue-collar,married,secondary,no,799,yes,no,no
13178,21173,36,technician,married,secondary,no,465,no,no,no
13179,4176,40,blue-collar,married,secondary,no,-341,yes,no,no
13180,8907,33,blue-collar,married,secondary,no,312,yes,no,no
13181,26171,30,technician,divorced,secondary,no,3100,yes,no,no
13182,27859,60,retired,married,primary,no,1216,no,no,no
13183,28635,35,blue-collar,single,secondary,no,297,yes,no,no
13184,22654,50,management,married,tertiary,no,135,no,no,no
13185,2911,49,technician,married,primary,no,1878,yes,no,no
13186,14261,50,admin.,married,secondary,no,3258,no,yes,no
13187,10284,37,blue-collar,married,secondary,no,1590,no,no,no
13188,13968,35,services,married,secondary,no,63,no,yes,no
13189,26718,35,management,married,tertiary,no,2793,no,no,no
13190,21950,51,technician,married,secondary,no,-153,no,no,no
13191,15261,34,blue-collar,married,primary,no,151,yes,no,no
13192,34635,41,admin.,divorced,tertiary,no,-298,yes,no,no
13193,16213,48,technician,divorced,secondary,no,485,yes,no,no
13194,45104,33,admin.,married,secondary,no,51,yes,yes,yes
13195,3029,29,entrepreneur,single,tertiary,no,303,yes,no,no
13196,9724,40,blue-collar,married,primary,no,676,no,no,no
13197,34637,35,technician,married,secondary,no,784,yes,no,no
13198,1359,28,blue-collar,married,unknown,no,486,yes,no,no
13199,36048,41,blue-collar,married,secondary,no,-217,yes,no,no
13200,6460,31,blue-collar,married,secondary,no,175,yes,no,no
13201,29002,51,technician,married,secondary,no,1490,yes,no,no
13202,12442,49,admin.,married,secondary,no,2062,no,no,no
13203,6493,34,admin.,single,secondary,no,0,yes,no,no
13204,9142,41,admin.,married,secondary,no,4320,yes,no,no
13205,33108,31,blue-collar,single,primary,no,2488,yes,no,no
13206,34223,49,admin.,married,secondary,no,3620,no,no,no
13207,22398,57,technician,married,secondary,no,20,no,no,no
13208,27147,40,services,single,secondary,no,19343,yes,no,no
13209,9641,57,unknown,married,secondary,no,2,no,no,no
13210,28919,48,admin.,single,secondary,no,2091,no,no,no
13211,42608,73,retired,married,primary,no,1388,no,no,yes
13212,14240,49,blue-collar,married,primary,no,2356,no,yes,no
13213,19392,58,retired,married,secondary,no,4,no,yes,no
13214,28890,41,technician,divorced,secondary,no,692,yes,no,no
13215,23121,52,self-employed,married,secondary,no,517,no,no,no
13216,17099,27,admin.,married,secondary,no,158,yes,no,no
13217,1787,33,blue-collar,married,primary,no,134,yes,no,no
13218,38795,34,blue-collar,married,primary,no,428,yes,no,no
13219,15790,50,management,married,tertiary,no,230,no,yes,no
13220,34907,33,services,married,secondary,yes,2,no,no,no
13221,11048,50,services,divorced,tertiary,no,580,no,no,no
13222,40095,24,student,single,secondary,no,1957,no,no,no
13223,34754,44,management,divorced,tertiary,no,3,no,no,no
13224,31640,50,blue-collar,married,primary,no,4979,no,no,yes
13225,39051,55,retired,divorced,tertiary,no,0,no,no,yes
13226,30712,28,housemaid,single,tertiary,no,731,yes,no,no
13227,24207,49,retired,married,secondary,no,8648,no,no,no
13228,33491,30,technician,single,secondary,no,8826,yes,no,no
13229,852,29,technician,single,tertiary,no,3,yes,no,no
13230,22351,32,management,single,tertiary,no,98,no,no,no
13231,20552,47,management,married,secondary,no,-1854,yes,yes,no
13232,18065,35,blue-collar,married,primary,no,0,yes,no,no
13233,42157,33,management,single,tertiary,no,5276,no,no,no
13234,21315,45,management,married,tertiary,no,4112,no,no,no
13235,33221,29,technician,single,tertiary,no,68,yes,no,no
13236,8940,52,admin.,divorced,secondary,no,1049,no,yes,no
13237,37765,26,technician,single,tertiary,no,468,yes,no,no
13238,12170,47,technician,married,tertiary,no,2155,no,no,no
13239,7599,40,management,married,tertiary,no,0,yes,no,no
13240,37279,34,technician,married,secondary,no,-56,yes,no,no
13241,23506,34,management,married,tertiary,no,3486,no,no,no
13242,43485,24,management,single,tertiary,no,736,yes,no,yes
13243,30978,54,management,married,secondary,no,2895,yes,no,no
13244,44304,27,services,single,secondary,no,230,no,no,no
13245,4973,32,technician,married,secondary,no,1389,yes,no,no
13246,43858,34,technician,single,secondary,no,1087,no,no,no
13247,5987,35,technician,divorced,secondary,no,303,yes,yes,no
13248,40934,30,technician,married,secondary,no,6843,no,no,no
13249,38350,31,admin.,single,secondary,no,1340,no,no,no
13250,43675,34,technician,married,secondary,no,133,no,no,yes
13251,21699,33,management,single,tertiary,no,0,no,no,no
13252,7705,34,technician,married,secondary,no,650,yes,no,no
13253,4602,36,housemaid,single,secondary,no,7171,yes,no,no
13254,25008,57,blue-collar,married,secondary,no,649,yes,no,no
13255,13582,31,services,married,secondary,no,418,yes,yes,no
13256,35328,33,technician,married,secondary,no,399,yes,no,no
13257,41456,63,retired,married,tertiary,no,1795,no,no,yes
13258,32467,53,management,married,tertiary,no,1319,yes,no,no
13259,18736,38,management,single,tertiary,no,1515,yes,no,no
13260,8531,33,management,married,tertiary,no,3456,yes,no,no
13261,2898,48,blue-collar,married,secondary,no,1596,yes,no,yes
13262,33146,46,blue-collar,married,primary,no,292,yes,no,no
13263,35239,38,blue-collar,single,secondary,no,4860,yes,no,no
13264,6469,34,blue-collar,married,secondary,no,-1725,yes,no,no
13265,34109,30,technician,married,secondary,no,776,no,no,yes
13266,44845,23,technician,single,secondary,no,283,yes,no,yes
13267,34265,29,management,married,tertiary,no,451,no,no,no
13268,25335,42,blue-collar,married,primary,no,560,yes,yes,no
